Time,Tr_K,Pression_ideal_bar
0.0,373.15,10.0
100.0,372.8630713477208,16.885657974034057
200.0,374.10571059269284,17.18554078065115
300.0,375.31695595528333,17.500119059648178
400.0,376.49412801523545,17.819756405093322
500.0,377.63472356817516,18.14404551776674
600.0,378.73688731508105,18.472632450177034
700.0,379.7989806247465,18.80517157345973
800.0,380.8198563198977,19.141352524561118
900.0,381.7991404265092,19.480816805515346
1000.0,382.7365532805774,19.823144166393018
1100.0,383.63215128807093,20.167659260579466
1200.0,384.4866557115641,20.513908963368422
1300.0,385.30082839904304,20.861494734269517
1400.0,386.07551393176027,21.210171995908617
1500.0,386.8123878564838,21.55943965083005
1600.0,387.5125049165231,21.90903938644506
1700.0,388.1772310593456,22.258727549556777
1800.0,388.808561505256,22.608219067480903
1900.0,389.40745666757596,22.95706743694138
2000.0,389.97565896224853,23.304981841537458
2100.0,390.51492413256284,23.651670873552305
2200.0,391.0262534720243,23.996847474856832
2300.0,391.5113459329602,24.340196063180215
2400.0,391.97140690629556,24.681515052900167
2500.0,392.4070997841253,25.020802713860277
2600.0,392.8203861736504,25.357578614899083
2700.0,393.21266210477444,25.691570874593378
2800.0,393.58532360740134,26.022507611519956
2900.0,393.93976671143474,26.350116944255607
3000.0,394.2753158983121,26.674913767520245
3100.0,394.5933838980472,26.99661985717241
3200.0,394.8957406150225,27.314821333894553
3300.0,395.1835510218339,27.629334072055983
3400.0,395.4579800910777,27.939973946026004
3500.0,395.7196353161906,28.246713986718085
3600.0,395.9665602079571,28.55025002633159
3700.0,396.20160393448083,28.849923154947668
3800.0,396.42563484832556,29.145632865809
3900.0,396.63952130205496,29.437278652158263
4000.0,396.84413164823275,29.724760007238157
4100.0,397.03876933238604,30.00836335882279
4200.0,397.2235667077504,30.288170181287597
4300.0,397.39961732138073,30.56402428691602
4400.0,397.5672870168205,30.835949417923832
4500.0,397.7268935497428,31.103981206598977
4600.0,397.8787812345965,31.368144175878204
4700.0,398.02431280718525,31.628146135966997
4800.0,398.1630570220485,31.884244715414198
4900.0,398.2952625547012,32.136485125594305
5000.0,398.4211397120838,32.38492147333581
5100.0,398.5408604325625,32.629616760921216
5200.0,398.654558285929,32.87064288608702
5300.0,398.76232847340043,33.108080642023715
5400.0,398.86530363917103,33.34165705992503
5500.0,398.96362829545245,33.57142823289899
5600.0,399.05702991014795,33.797586801582305
5700.0,399.14562952426485,34.020188693973004
5800.0,399.2295233156269,34.23929418083859
5900.0,399.30878259887425,34.45496787571601
6000.0,399.38345382546356,34.66727873491171
6100.0,399.4539050886559,34.876223087974225
6200.0,399.52119243191396,35.081643269214304
6300.0,399.58467685777043,35.28375695409926
6400.0,399.6444623461367,35.48261559961223
6500.0,399.7006402099665,35.678272296345035
6600.0,399.75328909525535,35.870781768498205
6700.0,399.8024749810409,36.06020037388095
6800.0,399.84825117940284,36.246586103911206
6900.0,399.8913200232457,36.42983141169665
7000.0,399.9315090309382,36.61004820097964
7100.0,399.9688235945886,36.78730187001169
7200.0,400.003349940994,36.961635827956485
7300.0,400.0351678372193,37.133093549363586
7400.0,400.064350590598,37.301718574168326
7500.0,400.0909650487315,37.467554507691894
7600.0,400.115160932555,37.63060909398254
7700.0,400.13708487787767,37.79088878532494
7800.0,400.1567205342729,37.94846304891764
7900.0,400.1741317742371,38.1033665565894
8000.0,400.1893777612865,38.25563334146324
8100.0,400.2025129499574,38.40529679795642
8200.0,400.2135870858058,38.55238968178045
8300.0,400.2226489672544,38.69694377685572
8400.0,400.2298395223324,38.838981654012365
8500.0,400.23514245740677,38.978538749313884
8600.0,400.23859947352116,39.115644308144574
8700.0,400.2402484289895,39.250326860482524
8800.0,400.24012333939584,39.38261422089964
8900.0,400.2382543775945,39.51253348856165
9000.0,400.23466787370995,39.64011104722806
9100.0,400.22950240383665,39.76539528730894
9200.0,400.22276227946213,39.88840835631669
9300.0,400.2144509075954,40.00917226146184
9400.0,400.204596392285,40.12771388064161
9500.0,400.193224295448,40.24405963091326
9600.0,400.1803576368699,40.35823546849419
9700.0,400.16601689420503,40.47026688876188
9800.0,400.15028501844563,40.58019040795496
9900.0,400.1332296687325,40.6880398298776
10000.0,400.11482636088107,40.793832673965866
10100.0,400.09510103293337,40.89759535229633
10200.0,400.07407829169233,40.99935402994868
10300.0,400.051781412722,41.09913462500575
10400.0,400.0282323403474,41.19696280855352
10500.0,400.00346505591796,41.29286491363681
10600.0,399.97755301419795,41.38686980075696
10700.0,399.9504843080054,41.4790003698721
10800.0,399.9222831552255,41.56928182073083
10900.0,399.8929730440524,41.65773914698626
11000.0,399.86257673298934,41.744397136196035
11100.0,399.8311162508489,41.82928036982233
11200.0,399.7986128967526,41.912413223231816
11300.0,399.76510413683104,41.993815963545636
11400.0,399.7306025115121,42.07351423965396
11500.0,399.6951281645827,42.15153156990405
11600.0,399.6587014568229,42.22789104791898
11700.0,399.6213421675986,42.30261552698314
11800.0,399.58306949486143,42.375727620042184
11900.0,399.54390205514875,42.44724969970307
12000.0,399.50386814801834,42.517205458294974
12100.0,399.46298446835794,42.58561667241647
12200.0,399.42126435033504,42.65250445590894
12300.0,399.3787249001135,42.717890343937015
12400.0,399.33538268714454,42.78179563812068
12500.0,399.29125374416606,42.84424140653517
12600.0,399.2463535672033,42.905248483711084
12700.0,399.2006971155684,42.96483747063428
12800.0,399.1542988118606,43.023028734745964
12900.0,399.10717254196624,43.07984240994261
13000.0,399.05933165505854,43.135298396576026
13100.0,399.01083493206846,43.18942943591106
13200.0,398.9616667471879,43.24224702538577
13300.0,398.91183931574807,43.29377050018726
13400.0,398.861366318196,43.34401953132273
13500.0,398.8102610320394,43.39301359430282
13600.0,398.7585363318466,43.44077196914172
13700.0,398.7062046892464,43.48731374035707
13800.0,398.6532781729285,43.53265779697
13900.0,398.5997684486429,43.57682283250517
14000.0,398.5456867792005,43.61982734499069
14100.0,398.491055391232,43.66169095222742
14200.0,398.43591963952974,43.70243579934782
14300.0,398.38026190859813,43.74207659620171
14400.0,398.3240944779152,43.780631362971235
14500.0,398.26742937159236,43.81811794141786
14600.0,398.2102783583739,43.85455399488248
14700.0,398.15265295163744,43.88995700828537
14800.0,398.09456440939357,43.924344288126186
14900.0,398.03602373428623,43.957732962483966
15000.0,397.9770416735923,43.99013998101716
15100.0,397.91762871922185,44.02158211496357
15200.0,397.85780875049306,44.05207114647136
15300.0,397.7975972167668,44.081621561764386
15400.0,397.7369948327723,44.110252774275246
15500.0,397.6760124641884,44.13798034957587
15600.0,397.61466079842285,44.164819647632235
15700.0,397.5529503446129,44.190785822804344
15800.0,397.49089143362494,44.215893823846244
15900.0,397.4284942180544,44.24015839390598
16000.0,397.36576867222624,44.263594070525656
16100.0,397.30272459219435,44.28621518564139
16200.0,397.23937159574194,44.30803586558334
16300.0,397.17572448202003,44.329070550958996
16400.0,397.11179041717844,44.349332753663326
16500.0,397.0475777678604,44.368835913724986
16600.0,396.9830957830093,44.38759336844177
16700.0,396.9183535520232,44.40561825132184
16800.0,396.8533600047548,44.42292349208376
16900.0,396.7881239115117,44.439521816656516
17000.0,396.72265388305607,44.45542574717943
17100.0,396.6569583706048,44.470647602002316
17200.0,396.5910456658295,44.485199495685286
17300.0,396.5249241966634,44.4990949751326
17400.0,396.458604807124,44.51236162949188
17500.0,396.3920931081943,44.52499878220752
17600.0,396.3253968703803,44.53701837990482
17700.0,396.25852371028225,44.54843219661141
17800.0,396.1914810905943,44.559251833757266
17900.0,396.1242763201049,44.569488720174704
18000.0,396.0569165536965,44.5791541120984
18100.0,395.9894087923456,44.58825909316539
18200.0,395.92175988312295,44.59681457441501
18300.0,395.8539765191933,44.604831294289
18400.0,395.7860652398154,44.61231981863139
18500.0,395.71803243034236,44.6192905406886
18600.0,395.6498875859513,44.62575783843416
18700.0,395.5816419923152,44.63173839401383
18800.0,395.513296266409,44.63723532328108
18900.0,395.44485655553433,44.64225881004177
19000.0,395.37632887108157,44.64681888842519
19100.0,395.30771908852927,44.650925442884116
19200.0,395.2390329474447,44.6545882081948
19300.0,395.17027605148326,44.657816769456936
19400.0,395.1014538683891,44.66062056209368
19500.0,395.03257172999463,44.6630088718517
19600.0,394.9636348322207,44.66499083480107
19700.0,394.8946482350768,44.66657543733535
19800.0,394.8256168626605,44.66777151617157
19900.0,394.7565526245507,44.66858436598692
20000.0,394.6874613756865,44.6690219512412
20100.0,394.618343345339,44.669094701831185
20200.0,394.54920338793346,44.668810629984485
20300.0,394.4800462443243,44.66817758761004
20400.0,394.4108765417945,44.66720326629809
20500.0,394.3416987940562,44.665895197320246
20600.0,394.2725174012502,44.664260751629406
20700.0,394.2033366499462,44.66230713985981
20800.0,394.13416071314293,44.66004141232704
20900.0,394.06499365026787,44.65747045902799
