Time,Tr_K,Pression_ideal_bar
0.0,358.15,10.0
100.0,357.70588215644693,14.425801844087516
200.0,358.3011702662547,14.522500456187652
300.0,358.8899683737355,14.619302756986041
400.0,359.47127893506945,14.716003157492235
500.0,360.04502449021163,14.812577092876458
600.0,360.6102914295162,14.90881587675776
700.0,361.1674163651783,15.004739956199058
800.0,361.7156505892599,15.100196213406003
900.0,362.2544014242287,15.19505481113946
1000.0,362.7831954745336,15.289203709657679
1100.0,363.3015593446232,15.3825308692189
1200.0,363.80901963894615,15.474924250081369
1300.0,364.3051677351789,15.56626475177156
1400.0,364.7902300235686,15.656365669956095
1500.0,365.26413243078935,15.747096876150112
1600.0,365.72662632271215,15.839067800010401
1700.0,366.1774171811079,15.929802617270392
1800.0,366.616500706266,16.019297566803797
1900.0,367.04392520100606,16.107584011813838
2000.0,367.45967281622677,16.1946103148595
2100.0,367.8636330960328,16.280056927094062
2200.0,368.25587445824175,16.364121781227794
2300.0,368.6363969028536,16.446804877260696
2400.0,369.0053361217996,16.52796230169154
2500.0,369.36279218572037,16.607487920602438
2600.0,369.70874745836176,16.68540043882755
2700.0,370.04326803179356,16.761662379317055
2800.0,370.3671199008764,16.836452365687542
2900.0,370.67994131520834,16.909600821054166
3000.0,370.98182223864785,16.981077638975638
3100.0,371.2728526350534,17.050852713010666
3200.0,371.5531224682835,17.118895936717962
3300.0,371.82272170219665,17.18517720365623
3400.0,372.08280365231656,17.24986594718532
3500.0,372.333067105586,17.31285865583104
3600.0,372.57356035164406,17.374117402911878
3700.0,372.8044517839037,17.43362679942971
3800.0,373.0259097957777,17.491371456386396
3900.0,373.238102780679,17.547335984783803
4000.0,373.44177882587957,17.601737004567852
4100.0,373.63708690231897,17.654551353348634
4200.0,373.8240645303881,17.70571126325388
4300.0,374.0029346280632,17.75522316747002
4400.0,374.17392011332066,17.803093499183504
4500.0,374.3372439041368,17.849328691580762
4600.0,374.4932152554855,17.894069805896358
4700.0,374.642100126427,17.937390390658532
4800.0,374.78407644256345,17.979226721002437
4900.0,374.91937806460993,18.01960229347771
5000.0,375.0482388532813,18.058540604633983
5100.0,375.17089266929264,18.09606515102088
5200.0,375.2873793112073,18.13224118575564
5300.0,375.39769437678564,18.16714347269114
5400.0,375.50231401269554,18.200743375440783
5500.0,375.60145316985023,18.23306845939716
5600.0,375.6953267991627,18.26414628995287
5700.0,375.7841498515461,18.294004432500515
5800.0,375.86813727791355,18.32267045243269
5900.0,375.94750402917816,18.350171915141992
6000.0,376.02246505625305,18.376536386021023
6100.0,376.0924600437762,18.40182394306839
6200.0,376.1578639791554,18.426055440171666
6300.0,376.21911007693365,18.449249289327216
6400.0,376.27637505966135,18.471434659123513
6500.0,376.32983564988905,18.49264071814903
6600.0,376.3796685701671,18.512896634992234
6700.0,376.4260505430461,18.5322315782416
6800.0,376.4691582910764,18.550674716485595
6900.0,376.509112695919,18.568251021515046
7000.0,376.54494269358935,18.584903398467418
7100.0,376.5776208410829,18.600720827946347
7200.0,376.6072818999399,18.61572932490379
7300.0,376.63406063170083,18.629954904291694
7400.0,376.65809179790614,18.643423581062013
7500.0,376.6795101600963,18.6561613701667
7600.0,376.6984504798116,18.668194286557707
7700.0,376.7150475185926,18.679548345186983
7800.0,376.7291554843533,18.690215033132553
7900.0,376.7405264745984,18.700173270693718
8000.0,376.7495970357132,18.70948621363294
8100.0,376.7564407292331,18.718172344987224
8200.0,376.76112700531843,18.72624964180456
8300.0,376.76372120275386,18.733735575143946
8400.0,376.76428454894886,18.740647110075347
8500.0,376.7628741599374,18.747000705679742
8600.0,376.7595430403781,18.752812315049084
8700.0,376.7545576278145,18.75810652705122
8800.0,376.74791656670254,18.76289634398663
8900.0,376.73960385957105,18.76719381964616
9000.0,376.72967144109896,18.7710135292844
9100.0,376.7181679626853,18.774369576965615
9200.0,376.70513879244913,18.77727559556374
9300.0,376.69062601522944,18.779744746762386
9400.0,376.67466843258535,18.781789721054846
9500.0,376.657301562796,18.783422737744075
9600.0,376.6385576408606,18.784655544942716
9700.0,376.6184656184983,18.78549941957307
9800.0,376.59733112704185,18.78597513098923
9900.0,376.5750599822514,18.78608886513506
10000.0,376.55163676074596,18.785849256639608
10100.0,376.52709441554083,18.785266307462003
10200.0,376.5014635341238,18.784349581033005
10300.0,376.4747723384555,18.783108202255036
10400.0,376.4470466849692,18.78155085750216
10500.0,376.4183100645708,18.779685794620093
10600.0,376.3885836026389,18.77752082292619
10700.0,376.3578860590248,18.77506331320946
10800.0,376.32623382805247,18.77232019773056
10900.0,376.2939539100586,18.769339528110734
11000.0,376.26087781498353,18.766103437915437
11100.0,376.2270097332001,18.762616865638854
11200.0,376.1923734463825,18.758887226781734
11300.0,376.15699126823324,18.754921617498262
11400.0,376.12088404448275,18.75072681459606
11500.0,376.08407115288975,18.74630927553619
11600.0,376.0465705032408,18.741675138433152
11700.0,376.0083985373507,18.736830222054877
11800.0,375.9695702290624,18.731780025822744
11900.0,375.9301044753075,18.726530576445068
12000.0,375.8902205809157,18.721119284669435
12100.0,375.8497881440479,18.715528553113263
12200.0,375.8088264129855,18.709764197230896
12300.0,375.7673537356566,18.70383180227119
12400.0,375.72538755963603,18.69773672327751
12500.0,375.6829444321453,18.69148408508774
12600.0,375.6400400000525,18.685078782334273
12700.0,375.5966890098727,18.678525479444
12800.0,375.5529053077675,18.671828610638343
12900.0,375.5087018395452,18.664992379933224
13000.0,375.4641020903237,18.658022837884104
13100.0,375.41919828608593,18.65093844743859
13200.0,375.37394174896747,18.643732025243523
13300.0,375.32834653926295,18.636407710612563
13400.0,375.28242607923033,18.628969460274593
13500.0,375.23619315309077,18.621421048373694
13600.0,375.1896599070287,18.613766066469143
13700.0,375.14283784919206,18.60600792353543
13800.0,375.0957378496918,18.59814984596224
13900.0,375.0483701406023,18.59019487755447
14000.0,375.00074431596113,18.58214587953221
14100.0,374.9528904080733,18.574014049924426
14200.0,374.9048780573259,18.565826672327916
14300.0,374.8566563013537,18.557562356015428
14400.0,374.8082345844405,18.549224202955145
14500.0,374.75962181002524,18.5408151718171
