Time,Tr_K,Pression_ideal_bar
0.0,368.15,10.0
100.0,367.88692794625337,15.977909280235368
200.0,368.97475463977236,16.196818589017013
300.0,370.04260104739086,16.425498158883258
400.0,371.08717819850347,16.665691874867793
500.0,372.10680948649633,16.90843261884061
600.0,373.09993693732883,17.153396855994625
700.0,374.0645306373345,17.40014369886572
800.0,374.9999118044256,17.64841986226554
900.0,375.90437925030693,17.897849900563113
1000.0,376.7770239676509,18.148112423468604
1100.0,377.61785928588597,18.398945099877928
1200.0,378.42542236565123,18.649979721459317
1300.0,379.2003187177832,18.90103628541942
1400.0,379.9427172450848,19.151889898100336
1500.0,380.651901701301,19.402223442680647
1600.0,381.3295907980694,19.651966058771816
1700.0,381.9760626352371,19.90090137530717
1800.0,382.5919389949485,20.14884473736142
1900.0,383.1773489350186,20.39555336997137
2000.0,383.7339658041335,20.640958577306375
2100.0,384.26311158590175,20.88495225799878
2200.0,384.7662990142139,21.12744868587026
2300.0,385.2437416436463,21.36829577696854
2400.0,385.6957501919531,21.607356111340717
2500.0,386.12462995084917,21.8446232854482
2600.0,386.53186372613766,22.080053821517847
2700.0,386.9190387490299,22.3136226078991
2800.0,387.2853913013541,22.545097407477098
2900.0,387.63215339457895,22.77443441553388
3000.0,387.9610243079425,23.001641714513347
3100.0,388.27314378340463,23.226684421331306
3200.0,388.56966404767905,23.44953701465876
3300.0,388.84990160508147,23.670042171790552
3400.0,389.1154444025666,23.8882218627999
3500.0,389.36709285737527,24.104046465084796
3600.0,389.6055741964591,24.317488380406438
3700.0,389.8315414101933,24.52852520621189
3800.0,390.0454391642826,24.737141303411242
3900.0,390.247935003742,24.943321878737017
4000.0,390.4395516803217,25.147057944257767
4100.0,390.6207686774844,25.34834478766066
4200.0,390.7922777212148,25.547201648525405
4300.0,390.9548037699976,25.743658272251682
4400.0,391.10850585236346,25.937707994993637
4500.0,391.253772982973,26.12936916237454
4600.0,391.3909576939017,26.318664527319935
4700.0,391.52037603464055,26.505621155664233
4800.0,391.6423075720951,26.690270332940816
4900.0,391.75753393118924,26.872553984167553
5000.0,391.86649498666895,27.052471755263074
5100.0,391.9691838381009,27.230098504440583
5200.0,392.06585555653083,27.405461206521913
5300.0,392.15673857163677,27.57858909388586
5400.0,392.2420346717291,27.74951358891477
5500.0,392.32191900375057,27.918268237876017
5600.0,392.3971346963588,28.084808709714082
5700.0,392.4677718096581,28.249177528639468
5800.0,392.53387018507874,28.411422250984238
5900.0,392.59560006739747,28.571571280028593
6000.0,392.65311318953803,28.729653894199515
6100.0,392.70654277257097,28.885700202117803
6200.0,392.756003525714,29.03974109881064
6300.0,392.8021353189278,29.191736468351344
6400.0,392.84481691703274,29.341745409469002
6500.0,392.8841395125871,29.489797078861304
6600.0,392.92021787106574,29.635915784793358
6700.0,392.95315409412996,29.78012575271555
6800.0,392.9830376196275,29.922451096330303
6900.0,393.00996847605114,30.062914062335928
7000.0,393.03432972634545,30.2015148996989
7100.0,393.0560486685748,30.338286703108423
7200.0,393.0752268156316,30.473248484815986
7300.0,393.0919624467924,30.606418403918724
7400.0,393.10635120628643,30.73781371230901
7500.0,393.1184867018642,30.86745070212095
7600.0,393.12843934503184,30.995349788692454
7700.0,393.1362203305039,31.12154405592583
7800.0,393.1419479822457,31.2460401115621
7900.0,393.1456915930054,31.36885505010535
8000.0,393.14751796073097,31.490005548266076
8100.0,393.14749175982723,31.609507868953315
8200.0,393.1456759124113,31.727377866149368
8300.0,393.14211711002287,31.843636467719246
8400.0,393.13687563980255,31.958298804464103
8500.0,393.13001048030037,32.07137986447948
8600.0,393.1215767998874,32.182895557320784
8700.0,393.11162920666897,32.29286165929502
8800.0,393.10022207747886,32.40129383762181
8900.0,393.08739145526414,32.50820700324543
9000.0,393.07314596466955,32.61361496530618
9100.0,393.05755663115974,32.71753373127045
9200.0,393.0406656816858,32.819978206104956
9300.0,393.02251450926406,32.920963216597755
9400.0,393.00314385461166,33.02050353082315
9500.0,392.9825939877824,33.11861387795315
9600.0,392.9661373393933,33.21744361897878
9700.0,392.9531496157745,33.31674006853748
9800.0,392.9442664749423,33.41676451912725
9900.0,392.9409544954784,33.518118409584694
10000.0,392.9448920696479,33.62149119526025
10100.0,392.9579829734353,33.727666260640554
10200.0,392.9780603502067,33.83595264725942
10300.0,392.99854574241334,33.94405517721144
10400.0,393.02280846098336,34.05332218272168
10500.0,393.0493179439854,34.163323735048884
10600.0,393.07600366993364,34.27344280172394
10700.0,393.1020319311258,34.38343948386547
10800.0,393.1334025066354,34.495238414900385
10900.0,393.1647278875602,34.60711191547878
11000.0,393.1948170165968,34.71864784541157
11100.0,393.22235465271285,34.82937004803866
11200.0,393.24609210139033,34.9388085554009
