Time,Tr_K,Pression_ideal_bar
0.0,368.15,10.0
100.0,368.05150901739097,16.011054425670707
200.0,369.3051325096734,16.26462439640299
300.0,370.53963914764785,16.522552659269074
400.0,371.75127863531276,16.797808266326623
500.0,372.9362479719913,17.076565056578296
600.0,374.0915425757702,17.358129657894192
700.0,375.21437985418845,17.64183658669236
800.0,376.30234005847115,17.927015127796267
900.0,377.35328060825896,18.21302873373679
1000.0,378.36554450362195,18.49925649937046
1100.0,379.33775295331907,18.785043611881026
1200.0,380.2693166122229,19.069741394250148
1300.0,381.1595731033438,19.352187144347717
1400.0,382.008434433198,19.63146824602845
1500.0,382.81621241921397,19.90664073332672
1600.0,383.58315602353656,20.177712154914097
1700.0,384.31020399628784,20.44393399085596
1800.0,384.99860051147226,20.704709410949533
1900.0,385.6487918706553,20.959842806463044
2000.0,386.26245574676085,21.208958507773517
2100.0,386.8412207274781,21.451817867542488
2200.0,387.38567932846973,21.687977378046497
2300.0,387.89773694644816,21.917312332035436
2400.0,388.37901030469374,22.13963902138845
2500.0,388.8304527978424,22.354434449668297
2600.0,389.2536716324537,22.56152688195074
2700.0,389.65001732948826,22.760870516228554
2800.0,390.02054418155393,22.953548425531213
2900.0,390.36682805531484,23.13865605433601
3000.0,390.6902383158935,23.316075788793274
3100.0,390.9921443284122,23.48569001505334
3200.0,391.2734984187813,23.64783857100045
3300.0,391.53473802148386,23.80342608068119
3400.0,391.7776905698322,23.951832473686306
3500.0,392.0035811644016,24.093098380439812
3600.0,392.2136349057673,24.227264431365743
3700.0,392.4080907018448,24.354842024701735
3800.0,392.5872409744472,24.476317013351675
3900.0,392.75283103795726,24.5914816990643
4000.0,392.9058651959727,24.700482111659387
4100.0,393.04734775209107,24.803464280956703
4200.0,393.17714436840356,24.900813655221967
4300.0,393.2956916784048,24.992795626421085
4400.0,393.4040030986241,25.079554308227333
4500.0,393.5026255416577,25.161331904578592
4600.0,393.5920573345914,25.238380835330005
4700.0,393.6731781783578,25.310531301931366
4800.0,393.7463168331081,25.37812896871676
4900.0,393.81181306489714,25.441469781499002
5000.0,393.8700401968785,25.500777286563174
5100.0,393.9213285417079,25.55627963900766
5200.0,393.96596540154326,25.608209602744136
5300.0,394.00424464195373,25.656768725542925
5400.0,394.0373211891093,25.701509830274574
5500.0,394.06489654974837,25.743009591143867
5600.0,394.0872061078698,25.78143239893345
5700.0,394.1044525153417,25.816939825500977
5800.0,394.11680569190077,25.849690623779093
5900.0,394.12440282515297,25.879840727775452
6000.0,394.1276696323897,25.907464033168154
6100.0,394.1274507843513,25.932520236331957
6200.0,394.12338222913746,25.955256200214727
6300.0,394.1156175772796,25.975780247980882
6400.0,394.1042900514707,25.994194839911778
6500.0,394.08951248656496,26.010596573405703
6600.0,394.0713773295782,26.02507618297789
6700.0,394.0503905454815,26.037734106032914
6800.0,394.0268424812542,26.048657913479577
6900.0,394.0006024590981,26.057914941045567
7000.0,393.9717870622063,26.065576263108444
7100.0,393.94050115839866,26.071707402275443
7200.0,393.9068379001215,26.07636832938347
7300.0,393.8708787244477,26.079613463499122
7400.0,393.83300531236796,26.081603759791072
7500.0,393.7932237547899,26.082363880425845
7600.0,393.75157075844544,26.081928145520944
7700.0,393.70813127709016,26.080346868085638
7800.0,393.6629825999985,26.07766626485622
7900.0,393.6161943519642,26.073928456296017
8000.0,393.567842737728,26.069180485096794
8100.0,393.5182429080759,26.063621432931587
8200.0,393.4672824803868,26.0571804557466
8300.0,393.4150203776478,26.049895923627027
8400.0,393.3615092068521,26.041802964145937
8500.0,393.3067952589994,26.03293346236424
8600.0,393.2509185090957,26.023316060830712
8700.0,393.19391261615345,26.012976159582
8800.0,393.1358049231915,26.00193591614259
8900.0,393.0767012796348,25.99025637632364
9000.0,393.01690369123065,25.978095910260247
9100.0,392.95622554966724,25.965370090896933
9200.0,392.89469886742575,25.952102973475828
9300.0,392.8323513400974,25.93831636367016
9400.0,392.76920634638304,25.924029817584284
9500.0,392.7052829480938,25.90926064175364
9600.0,392.64059589015045,25.8940238931448
9700.0,392.5751556005838,25.878332379155427
9800.0,392.5091186628801,25.862260711881202
9900.0,392.4426634748403,25.845892377588324
10000.0,392.375639543383,25.829170445731194
10100.0,392.30806979794244,25.81211139772159
10200.0,392.23997481627435,25.794730301969345
10300.0,392.17137282445606,25.777040813882323
10400.0,392.1022796968863,25.75905517586644
10500.0,392.03270895628543,25.740784217325643
10600.0,391.96267177369526,25.72223735466194
10700.0,391.89230209994554,25.70346812654388
10800.0,391.8216415607316,25.68449591734927
10900.0,391.7506377082177,25.665305320924706
11000.0,391.67930926691787,25.645906273466277
11100.0,391.6076737165482,25.62630770096135
11200.0,391.5357472920269,25.60651751918852
11300.0,391.46354498347426,25.58654263371767
11400.0,391.3910805362129,25.566388939909906
11500.0,391.3183664507672,25.546061322917616
11600.0,391.2454381098078,25.525581872994042
11700.0,391.1723169947585,25.5049631749763
11800.0,391.0990178984278,25.484212280493953
11900.0,391.0255602383966,25.463339627040853
12000.0,390.9519634322459,25.44235565211087
12100.0,390.87824689755655,25.421270793197863
12200.0,390.80443005190943,25.400095487795685
12300.0,390.73053231288554,25.3788401733982
12400.0,390.65657309806573,25.357515287499268
