Time,Tr_K,Pression_ideal_bar
0.0,383.15,10.0
100.0,383.2281508281754,19.294226077124925
200.0,385.2506579373112,20.07736665271012
300.0,387.21715191304514,20.928803295610262
400.0,389.1263738838027,21.85772191667323
500.0,390.97951954608266,22.874563519852032
600.0,392.780401841355,23.991872870290226
700.0,394.5356463979099,25.223753499872302
800.0,396.25464511668326,26.586189773053754
900.0,397.94921757694794,28.096612792960578
1000.0,399.63403437649396,29.77753406306941
1100.0,401.3268929486788,31.659447993987143
1200.0,403.04960671579767,33.78185209113874
1300.0,404.82954879850274,36.1971437791445
1400.0,406.70208555341236,38.9786705882159
1500.0,408.7162328058001,42.228653190745426
1600.0,410.9453151563391,46.08720320913474
1700.0,413.5059253691507,50.81535859722358
1800.0,416.59804518970844,56.870396648848065
1900.0,420.6410418886401,65.20723722499069
2000.0,426.69845093959265,78.23105474057004
2100.0,439.3001171714919,105.98632905511666
2200.0,463.2041222929994,166.54762000885606
2300.0,464.23597032050367,171.00343680382554
2400.0,464.1407345669905,171.29724004077767
2500.0,463.90360677225175,171.10455057752003
2600.0,463.62578582425726,170.77877356329444
2700.0,463.3321726827377,170.4036921021593
2800.0,463.0314317468967,170.0075051249011
2900.0,462.72733334053635,169.60206474184855
3000.0,462.42166021530215,169.19277006887262
3100.0,462.11538635821375,168.78244671113168
3200.0,461.80908330155654,168.37268288857226
3300.0,461.50307079406537,167.9643124011797
3400.0,461.197577734664,167.55790395822757
3500.0,460.89274973528944,167.15379022620118
3600.0,460.588677654636,166.7521579595551
3700.0,460.285422042176,166.35311694545337
3800.0,459.9830237149673,165.95672855084786
3900.0,459.681524732881,165.56305921232652
4000.0,459.38094914414387,165.17213298848839
4100.0,459.0813113091503,164.78395552439287
4200.0,458.78262928141515,164.3985408145021
4300.0,458.4849104269668,164.01588146909285
4400.0,458.18815863635325,163.63596355554662
4500.0,457.8923853375151,163.25878764077646
4600.0,457.59759162162936,162.8843360089519
4700.0,457.3037818473334,162.5125965570062
4800.0,457.01095816216775,162.1435539961538
4900.0,456.71912009713316,161.77718877375273
5000.0,456.4282698765374,161.41348560932127
5100.0,456.1384054704375,161.0524226501158
5200.0,455.8495279555672,160.6939827114799
5300.0,455.56163487335937,160.33814267086146
5400.0,455.2747272529913,159.9848854899002
5500.0,454.98880492019345,159.63419203088435
5600.0,454.70386432292366,159.28603936642034
5700.0,454.41990528828535,158.94040836033682
5800.0,454.1369272099622,158.5972793901884
5900.0,453.8549276096501,158.2566310406924
6000.0,453.57390413610204,157.9184420142292
6100.0,453.29385603174273,157.5826924890177
6200.0,453.0147805585892,157.24935148708934
6300.0,452.7366739653984,156.91838716594623
6400.0,452.4595391146101,156.58982611559347
6500.0,452.1833760062243,156.26366833603115
6600.0,451.9081494597187,155.93958476243603
6700.0,451.63388340394584,155.6177992159209
6800.0,451.36057883901844,155.2983210511475
6900.0,451.0882357649364,154.98115026811573
7000.0,450.8168541816998,154.66628686682563
7100.0,450.5464340893086,154.35373084727723
7200.0,450.27694942226805,154.04318528328002
7300.0,450.00841331090936,153.73479974956064
7400.0,449.74082983998125,153.4286207777059
7500.0,449.4741990094836,153.12464836771582
7600.0,449.2085208194165,152.8228825195904
7700.0,448.94379526977986,152.52332323332962
7800.0,448.68000272791767,152.22577640526205
7900.0,448.4171443207473,151.93025317696782
8000.0,448.1552241487905,151.6367940893867
8100.0,447.89424037589566,151.34538098889766
8200.0,447.6341911659108,151.05599572187973
8300.0,447.3750746826843,150.76862013471185
8400.0,447.11688434356705,150.48330427263272
8500.0,446.85961819286763,150.20003169959622
8600.0,446.6032769749444,149.91874718456737
8700.0,446.34785867195814,149.63943518445666
8800.0,446.0933612660695,149.3620801561747
8900.0,445.8397827394393,149.0866665566319
9000.0,445.5871210742282,148.8131788427389
9100.0,445.3353742525969,148.54160147140612
9200.0,445.0845402567063,148.27191889954415
9300.0,444.83461706871697,148.00411558406344
9400.0,444.5856026707897,147.73817598187458
9500.0,444.3374679313013,147.47432505645008
9600.0,444.09021186729456,147.21253808501908
9700.0,443.8438459311431,146.9526800400764
9800.0,443.598367104323,146.6947442548755
9900.0,443.3537723683102,146.4387240626698
10000.0,443.1100587045808,146.18461279671277
10100.0,442.8672230946108,145.9324037902578
10200.0,442.62526251987606,145.68209037655834
10300.0,442.3841739618527,145.43366588886784
10400.0,442.14395440201673,145.18712366043968
10500.0,441.9046008218441,144.94245702452736
10600.0,441.666149350876,144.6991626125251
10700.0,441.42859315529944,144.45728216521746
10800.0,441.1919114848046,144.21703399277357
10900.0,440.956102715482,143.97839373389004
11000.0,440.7211652234224,143.7413370272636
11100.0,440.48709738471626,143.50583951159098
11200.0,440.2538975754542,143.2718768255689
11300.0,440.0215641717268,143.03942460789403
11400.0,439.79009554962477,142.80845849726313
11500.0,439.55949008523856,142.57895413237284
11600.0,439.32974615465884,142.3508871519199
11700.0,439.100856849173,142.1244322955302
11800.0,438.87282135378655,141.89953472664808
11900.0,438.6456402208771,141.67608809401565
12000.0,438.4193116446237,141.45407488971287
12100.0,438.1938338192051,141.23347760581967
12200.0,437.9692049388003,141.01427873441608
12300.0,437.74542319758837,140.79646076758198
12400.0,437.52248678974803,140.58000619739732
12500.0,437.3003939094583,140.36489751594218
12600.0,437.07914275089814,140.1511172152964
12700.0,436.8587315082465,139.93864778753996
12800.0,436.63909978927336,139.72818030223434
12900.0,436.42026913001905,139.51941494166064
13000.0,436.2022631562637,139.31202661359168
13100.0,435.9850797182995,139.10600196927078
13200.0,435.7687166664185,138.90132765994127
13300.0,435.553171850913,138.6979903368464
13400.0,435.33844312207486,138.4959766512295
13500.0,435.12452833019637,138.29527325433395
13600.0,434.9114253255696,138.09586679740298
13700.0,434.69913195848676,137.89774393167988
13800.0,434.48764607923994,137.70089130840802
13900.0,434.2769655381212,137.50529557883067
14000.0,434.06708818542273,137.31094339419113
14100.0,433.85801187143664,137.11782140573277
14200.0,433.64973444645506,136.92591626469883
14300.0,433.44225376077014,136.73521462233262
14400.0,433.235567664674,136.5457031298775
14500.0,433.02967400845876,136.3573684385767
14600.0,432.8245706424165,136.17019719967362
14700.0,432.6202554168394,135.9841760644115
14800.0,432.41672618201966,135.79929168403368
14900.0,432.2139807882492,135.61553070978346
15000.0,432.0120170858204,135.43287979290412
15100.0,431.8108329250252,135.251325584639
15200.0,431.61042615615577,135.0708547362314
15300.0,431.41079462950427,134.89145389892462
15400.0,431.2119361953628,134.713109723962
15500.0,431.01379027048824,134.5365945865861
15600.0,430.8163940425646,134.36136618950528
15700.0,430.61975642978,134.18726235997877
15800.0,430.4238750025266,134.01427351291352
15900.0,430.2287473311964,133.84239006321638
16000.0,430.03437098618156,133.6716024257943
16100.0,429.84074353787423,133.5019010155542
16200.0,429.6478625566664,133.33327624740298
16300.0,429.45572561295023,133.16571853624757
16400.0,429.2643302771178,132.99921829699485
16500.0,429.07367411956125,132.83376594455174
16600.0,428.8837547106726,132.6693518938252
16700.0,428.694569620844,132.5059665597221
16800.0,428.50611642046755,132.34360035714937
16900.0,428.31839267993536,132.18224370101393
17000.0,428.1313959696395,132.02188700622267
17100.0,427.94512385997206,131.86252068768252
17200.0,427.75957392132517,131.7041351603004
17300.0,427.5747437240909,131.54672083898322
17400.0,427.3906308386614,131.39026813863788
17500.0,427.2072328354287,131.23476747417132
17600.0,427.024547284785,131.08020926049042
17700.0,426.84257175712224,130.9265839125021
17800.0,426.6613038228326,130.77388184511335
17900.0,426.48074105230825,130.62209347323096
18000.0,426.30088101594123,130.47120921176196
18100.0,426.1217212841236,130.32121947561316
18200.0,425.94327304012177,130.1726073079617
18300.0,425.7655220756081,130.02493687058157
18400.0,425.5884657107983,129.87818952489172
18500.0,425.412101571027,129.73235767408303
18600.0,425.23642728162883,129.58743372134646
18700.0,425.06144046793855,129.4434100698729
18800.0,424.8871387552907,129.30027912285325
18900.0,424.7135197690201,129.15803328347843
19000.0,424.5405811344612,129.01666495493936
19100.0,424.36832047694884,128.87616654042694
19200.0,424.19673542181766,128.73653044313207
19300.0,424.0258235944022,128.5977490662457
19400.0,423.85558262003724,128.4598148129587
19500.0,423.6860101240574,128.32272008646206
19600.0,423.51710373179736,128.1864572899466
19700.0,423.3488610685918,128.05101882660327
19800.0,423.1812797597753,127.91639709962296
19900.0,423.0143574306826,127.7825845121966
20000.0,422.84809170664835,127.64957346751513
20100.0,422.6824802130072,127.51735636876943
20200.0,422.5175205750938,127.38592561915041
20300.0,422.3532104182428,127.25527362184901
20400.0,422.1895473677889,127.12539278005609
20500.0,422.02652904906677,126.99627549696261
20600.0,421.864153087411,126.86791417575947
20700.0,421.7024171081564,126.74030121963756
20800.0,421.5413214996418,126.61346082192131
20900.0,421.3808823781485,126.48759813597282
21000.0,421.22107934137324,126.36249814547473
21100.0,421.06191020587823,126.23815545381235
21200.0,420.9033727927892,126.11456471687751
21300.0,420.7454649277953,125.99172064306852
21400.0,420.5881844411493,125.86961799329016
21500.0,420.4315291676675,125.74825158095376
21600.0,420.27549694672985,125.62761627197708
21700.0,420.12008562227965,125.50770698478435
21800.0,419.9652930428238,125.38851869030636
21900.0,419.81111706143287,125.27004641198033
22000.0,419.65755553574087,125.15228522575
22100.0,419.5046063279453,125.03523026006555
22200.0,419.35226730480736,124.91887669588372
22300.0,419.2005363376516,124.80321976666767
22400.0,419.04941130236637,124.6882547583871
22500.0,418.89889007940326,124.57397700951813
22600.0,418.7489705537776,124.46038191104346
22700.0,418.59965061506824,124.34746490645217
22800.0,418.4509281574176,124.23522149173994
22900.0,418.3028010795315,124.12364721540885
23000.0,418.15526728467944,124.0127376784675
23100.0,418.0083246806944,123.90248853443099
23200.0,417.86197117997295,123.7928954893209
23300.0,417.7162046994752,123.68395430166528
23400.0,417.57102316072474,123.57566078249866
23500.0,417.42642299333374,123.46798579277244
23600.0,417.2823993026614,123.36087804453773
23700.0,417.1389538605228,123.25439760695244
23800.0,416.9960845887066,123.14854020051973
23900.0,416.85378941329475,123.0433015937381
24000.0,416.7120662646631,122.93867760310118
24100.0,416.57091307748084,122.83466409309798
24200.0,416.43032779071063,122.73125697621265
24300.0,416.2903083476088,122.62845221292454
24400.0,416.1508526957251,122.52624581170835
24500.0,416.011958786903,122.4246338290339
24600.0,415.8736245772792,122.3236123693663
24700.0,415.7358480272842,122.22317758516593
24800.0,415.5986271016419,122.12332567688834
24900.0,415.4619597693698,122.02405289298434
25000.0,415.32584400377885,121.9253555299
25100.0,415.19027778247363,121.82722993207659
25200.0,415.05525908735217,121.72967249195065
25300.0,414.92078590460613,121.63267964995393
25400.0,414.7868562247205,121.53624789451342
25500.0,414.6534680424741,121.44037376205134
25600.0,414.52061935693905,121.34505383698516
25700.0,414.38830817148107,121.25028475172758
25800.0,414.2565324937594,121.15606318668654
25900.0,414.1252903357269,121.06238587026522
26000.0,413.99457971362983,120.969249578862
26100.0,413.86439864800803,120.87665113687055
26200.0,413.734745163695,120.78458741667974
26300.0,413.6056172898175,120.69305533867369
26400.0,413.4770130597961,120.60205187123172
26500.0,413.34893051134475,120.51157403072844
26600.0,413.22136768647096,120.42161888153366
26700.0,413.0943226314758,120.33218353601247
26800.0,412.9677933969538,120.24326515452513
26900.0,412.8417780377932,120.15486094542717
27000.0,412.7162746131755,120.06696816506937
27100.0,412.5912811865759,119.97958411779773
27200.0,412.4667958257632,119.89270615595346
27300.0,412.34281660279953,119.80633167987305
27400.0,412.21934159404077,119.7204581378882
27500.0,412.0963688801362,119.63508302632587
27600.0,411.97389654602864,119.55020388950823
27700.0,411.8519226809545,119.46581831975269
27800.0,411.73044600405217,119.38191559572174
27900.0,411.6094815043612,119.29826764407039
28000.0,411.48901129625375,119.21508588729816
28100.0,411.36903354312835,119.13236734802196
28200.0,411.2495464135356,119.05010908538088
28300.0,411.1305480811779,118.96830819503624
28400.0,411.01203672490965,118.8869618091715
28500.0,410.89401052873717,118.80606709649231
28600.0,410.77646768181876,118.72562126222657
28700.0,410.65940637846455,118.64562154812427
28800.0,410.5428248181367,118.56606523245765
28900.0,410.42672120544927,118.48694963002116
29000.0,410.3110937501682,118.40827209213134
29100.0,410.1959406672114,118.33003000662703
29200.0,410.08126017664875,118.25222079786919
29300.0,409.967050503702,118.17484192674097
29400.0,409.8533098787449,118.09789089064773
29500.0,409.74003653730307,118.02136522351702
29600.0,409.62722872005406,117.94526249579856
29700.0,409.51488467282746,117.86958031446426
29800.0,409.4030026466046,117.7943163230082
29900.0,409.2915808975189,117.7194682014467
30000.0,409.18061768685567,117.64503366631823
30100.0,409.07011128105216,117.57101047068342
30200.0,408.96005995169753,117.49739640412517
30300.0,408.8504619755329,117.42418929274848
30400.0,408.7413156344512,117.35138699918058
30500.0,408.63261921549747,117.27898742257088
30600.0,408.52437101086866,117.206988498591
30700.0,408.41656931791346,117.13538819943469
30800.0,408.30921243913275,117.06418453381795
30900.0,408.2022986821792,116.99337554697894
31000.0,408.0958263598574,116.922959320678
31100.0,407.98979379012394,116.85293397319768
31200.0,407.8841992960873,116.78329765934268
31300.0,407.77904120600783,116.71404857043991
31400.0,407.67431785329796,116.64518493433847
31500.0,407.57002757652197,116.57670501540969
31600.0,407.4661687193961,116.50860711454698
31700.0,407.3627396307884,116.44088956916602
31800.0,407.259738664719,116.37355075320467
31900.0,407.15716418036,116.30658907712295
32000.0,407.0550145420352,116.24000298790308
32100.0,406.95328811922064,116.17379096904948
32200.0,406.85198152620006,116.10778668928437
32300.0,406.75109429770555,116.04209686321572
32400.0,406.65062523136544,115.97675873181396
32500.0,406.55057271019996,115.91177026320443
32600.0,406.450935122276,115.84712945218453
32700.0,406.3517108607074,115.78283432022381
32800.0,406.2528983236545,115.71888291546391
32900.0,406.15449591432457,115.65527331271862
33000.0,406.0565020409715,115.59200361347379
33100.0,405.958915116896,115.52907194588741
33200.0,405.86173356044554,115.46647646478961
33300.0,405.7649557950143,115.40421535168257
33400.0,405.6685802490433,115.34228681474067
33500.0,405.5726053560202,115.28068908881033
33600.0,405.4770295544793,115.21942043541013
33700.0,405.38185128800205,115.15847914273074
33800.0,405.2870690052162,115.09786352563493
33900.0,405.19268115979656,115.03757192565763
34000.0,405.0986862104645,114.97760271100586
34100.0,405.0050826209882,114.91795427655876
34200.0,404.9118688601827,114.85862504386753
34300.0,404.8190434019096,114.79961346115557
34400.0,404.72660472507744,114.74091800331837
34500.0,404.6345513136413,114.68253717192349
34600.0,404.54288165660313,114.62446949521063
34700.0,404.4515942480117,114.56671352809161
34800.0,404.3606875869624,114.50926785215039
34900.0,404.2701601775974,114.45213107564297
