Time,Tr_C,Pression_ideal_bar
0.0,105.0,10.27162841233193
1.000020000400008,103.29726794797335,17.639953234865615
2.000040000800016,103.27150887790447,17.829972124275212
3.0000600012000236,103.28798991910861,17.83976992973289
4.000080001600032,103.30583722497852,17.84365970902321
5.00010000200004,103.32360688895574,17.847866552748723
6.000120002400047,103.34137655293301,17.852073714092363
7.000140002800055,103.35913502037806,17.856300590024112
8.000160003200063,103.37688671655286,17.86053951636828
9.000180003600072,103.39463841272766,17.864778763024983
10.00020000400008,103.41236543990789,17.869010918890755
11.000220004400088,103.43007284975255,17.87323750015167
12.000240004800094,103.44778025959727,17.877464399872398
13.000260005200102,103.46548766944198,17.881691618052937
14.00028000560011,103.4831950792867,17.88591915469328
15.000300006000119,103.50090248913142,17.89014700979343
16.000320006400127,103.51860989897614,17.894375183353393
17.000340006800133,103.53631730882086,17.89860367537316
18.000360007200143,103.55402471866557,17.902832485852734
19.00038000760015,103.57173212851029,17.90706161479212
20.00040000800016,103.58943953835501,17.91129106219131
21.000420008400166,103.60714694819973,17.915520828050308
22.000440008800176,103.62485435804444,17.919750912369114
23.000460009200182,103.64256176788916,17.92398131514773
24.00048000960019,103.66026917773388,17.928212036386157
25.0005000100002,103.67795029970824,17.932444972283452
26.000520010400205,103.69562459368007,17.936678718958063
27.000540010800215,103.71329509154941,17.940913057663852
28.00056001120022,103.73096179331628,17.94514798836224
29.00058001160023,103.74862469898068,17.949383511014577
30.000600012000238,103.7662838085426,17.95361962558221
31.000620012400248,103.78393912200204,17.95785633202644
32.000640012800254,103.801590639359,17.962093630308566
33.00066001320026,103.8192383606135,17.96633152038983
34.00068001360027,103.83688228576557,17.97057000223147
35.00070001400028,103.85452241481511,17.974809075794678
36.00072001440029,103.87215874776217,17.979048741040636
37.00074001480029,103.88979128460682,17.98328899793049
38.0007600152003,103.90742002534893,17.987529846425353
39.00078001560031,103.92504797477073,17.99177135870661
40.00080001600032,103.94268419360742,17.996016654447544
41.000820016400326,103.96031637470344,18.000263145495694
42.00084001680033,103.97794381080217,18.004510308855277
43.00086001720034,103.99556909516429,18.00879878253609
44.00088001760035,104.01319036979453,18.013235644815214
45.00090001800036,104.03080767256546,18.017806144853502
46.000920018400365,104.04842098563364,18.022487366712998
47.00094001880037,104.06603030289034,18.027260456558135
48.00096001920038,104.0836356172295,18.03210818545115
49.00098001960039,104.10123691662125,18.03700712976865
50.0010000200004,104.11883419634762,18.041950858531873
51.001020020400404,104.13642745293163,18.04693642521684
52.00104002080041,104.15401667602754,18.051941590066853
53.00106002120042,104.17160185928645,18.056963791648908
54.00108002160043,104.18918299752676,18.062012422952026
55.001100022000436,104.20676008299108,18.067070497121406
56.00112002240044,104.22433310536974,18.0721346079755
57.00114002280045,104.24190205547961,18.077213671983014
58.00116002320046,104.25946694089669,18.082303807268435
59.00118002360047,104.27702775238686,18.08740380009892
60.001200024000475,104.29458444607928,18.092507878376747
61.00122002440048,104.31213705036515,18.09761977888836
62.001240024800495,104.3296855652444,18.10273950255823
63.0012600252005,104.34722996361245,18.107864163027752
64.00128002560051,104.36477023074076,18.112992191818616
65.00130002600052,104.38230638440609,18.118125483045347
66.00132002640052,104.39983842460839,18.123264037272964
67.00134002680053,104.41736630151047,18.12840484695974
68.00136002720053,104.434890034729,18.13354909634821
69.00138002760055,104.45240962953591,18.138697103979382
70.00140002800056,104.4699250533709,18.143848287420365
71.00142002840056,104.48743620511482,18.14900083695779
72.00144002880057,104.50494318457612,18.154156539215943
73.00146002920057,104.52244599175481,18.159315394462574
74.00148002960059,104.53994462665088,18.164477402965236
75.0015000300006,104.55743908926434,18.169642564991285
76.0015200304006,104.57492937959518,18.174810880807893
77.00154003080061,104.5924154976434,18.179982350682014
78.00156003120063,104.60989744340895,18.18515697488042
