Time,Tr_C,Pression_ideal_bar
0.0,95.0,8.827586206896552
1.000020000400008,93.67898603138605,14.444489716877504
2.000040000800016,93.65542512168258,14.592505540592203
3.0000600012000236,93.66543228635646,14.599420390819008
4.000080001600032,93.67668257980375,14.601067639987233
5.00010000200004,93.68781559787095,14.603194859478325
6.000120002400047,93.6989486159382,14.605322181188631
7.000140002800055,93.7100816340054,14.607449605118157
8.000160003200063,93.72120416163068,14.609578050549738
9.000180003600072,93.73228260591327,14.611710461198332
10.00020000400008,93.7433610501958,14.61384297398514
11.000220004400088,93.75443949447839,14.615975588910159
12.000240004800094,93.76551793876092,14.618108305973399
13.000260005200102,93.77656572959012,14.620233441608427
14.00028000560011,93.78760964329524,14.622357706831233
15.000300006000119,93.79865355700036,14.624482073435688
16.000320006400127,93.80969747070549,14.626606541421795
17.000340006800133,93.82074138441061,14.628731110789559
18.000360007200143,93.83178529811573,14.630855781538983
19.00038000760015,93.84282921182086,14.632980553670054
20.00040000800016,93.85387312552598,14.635105427182781
21.000420008400166,93.8649170392311,14.637230402077156
22.000440008800176,93.87596095293623,14.639355478353195
23.000460009200182,93.88700486664135,14.641480656010883
24.00048000960019,93.89804878034647,14.643605935050223
25.0005000100002,93.9090926940516,14.64573131547122
26.000520010400205,93.92013660775672,14.64785679727387
27.000540010800215,93.93118052146184,14.649982380458177
28.00056001120022,93.94222443516696,14.652108065024136
29.00058001160023,93.95326834887214,14.654233850971744
30.000600012000238,93.96431226257727,14.656359738301013
31.000620012400248,93.97535617628239,14.658485727011936
32.000640012800254,93.98640008998751,14.66061181710451
33.00066001320026,93.99744400369264,14.662738008578733
34.00068001360027,94.00848791739776,14.664864301434617
35.00070001400028,94.01953183110288,14.666990695672158
36.00072001440029,94.030575744808,14.669117191291347
37.00074001480029,94.04161965851313,14.67124378829219
38.0007600152003,94.05266357221825,14.673370486674687
39.00078001560031,94.06370748592337,14.675497286438839
40.00080001600032,94.0747513996285,14.677624187584644
41.000820016400326,94.08579531333362,14.679751190112105
42.00084001680033,94.09683922703874,14.681878294021217
43.00086001720034,94.10787424096486,14.684006632199083
44.00088001760035,94.11889836409631,14.686136458102096
45.00090001800036,94.12992126403333,14.688266541109991
46.000920018400365,94.14094294077591,14.690396881224304
47.00094001880037,94.15196339432407,14.692527478446584
48.00096001920038,94.1629826246778,14.694658332778362
49.00098001960039,94.17400063183703,14.696789444221166
50.0010000200004,94.18501741580184,14.698920812776539
51.001020020400404,94.19603297657221,14.701052438445997
52.00104002080041,94.20704731414816,14.703184321231065
53.00106002120042,94.21806042852967,14.705316461133261
54.00108002160043,94.22907231971669,14.707448858154088
55.001100022000436,94.24008298770929,14.709581512295065
56.00112002240044,94.25109243250745,14.711714423557689
57.00114002280045,94.26210065411118,14.713847591943473
58.00116002320046,94.27310765252048,14.7159810174539
59.00118002360047,94.28411342773529,14.718114700090466
60.001200024000475,94.29511797975567,14.720248639854656
61.00122002440048,94.30612130858162,14.722382836747967
62.001240024800495,94.31712341421314,14.724517290771862
63.0012600252005,94.32812429665023,14.726652001927832
64.00128002560051,94.33912395589283,14.728786970217339
65.00130002600052,94.35012239194106,14.730922195641853
66.00132002640052,94.3611196047948,14.733057678202842
67.00134002680053,94.37211559445404,14.735193417901755
68.00136002720053,94.38311036091892,14.737329414740058
69.00138002760055,94.39410390418931,14.739465668719198
70.00140002800056,94.40509622426532,14.741602179840628
71.00142002840056,94.41608732114685,14.743738948105783
72.00144002880057,94.42707719483388,14.745875973516105
73.00146002920057,94.43806582311845,14.748013256505198
74.00148002960059,94.4490528380901,14.750150804232753
75.0015000300006,94.46003862050725,14.75228860928952
76.0015200304006,94.47102317036985,14.754426671676844
77.00154003080061,94.48200648767789,14.756564991396067
78.00156003120063,94.49298857243144,14.758703568448517
79.00158003160062,94.50396942463044,14.760842402835529
80.00160003200064,94.51494904427494,14.76298149455842
81.00162003240064,94.52592743136489,14.765120843618522
82.00164003280065,94.53690458590034,14.76726045001715
83.00166003320066,94.54788050788125,14.76940031375561
84.00168003360066,94.5588551973076,14.771540434835215
85.00170003400068,94.56982865417945,14.773680813257274
86.00172003440068,94.58080087849675,14.775821449023082
87.00174003480069,94.59177187025955,14.77796234213394
88.0017600352007,94.6027416294678,14.780103492591142
89.0017800356007,94.61371015612156,14.78224490039597
90.00180003600072,94.62467745022076,14.784386565549713
91.00182003640072,94.63564351176541,14.786528488053651
92.00184003680073,94.64660834075556,14.788670667909058
93.00186003720074,94.65757193719122,14.790813105117214
94.00188003760074,94.66853430107227,14.792955799679373
95.00190003800076,94.67949543239882,14.795098751596806
96.00192003840075,94.69045533117088,14.797241960870778
97.00194003880077,94.70141399738839,14.799385427502534
98.00196003920078,94.71237143105134,14.801529151493327
99.00198003960078,94.7233276321598,14.803673132844414
100.0020000400008,94.73428260071375,14.80581737155703
101.00202004040081,94.7452363367131,14.80796186763241
102.00204004080081,94.75618884015796,14.810106621071796
103.00206004120082,94.76714011104832,14.812251631876423
104.00208004160082,94.77809014938413,14.814396900047504
105.00210004200083,94.78903895516544,14.816542425586274
106.00212004240085,94.79998652839214,14.818688208493942
107.00214004280085,94.8109328690644,14.820834248771728
108.00216004320086,94.82187797718206,14.822980546420835
109.00218004360086,94.83282185274527,14.825127101442481
110.00220004400087,94.84376449575387,14.827273913837855
111.00222004440089,94.85470590620798,14.829420983608165
112.00224004480089,94.8656460841076,14.831568310754594
113.0022600452009,94.8765850294526,14.833715895278337
114.0022800456009,94.88752274224316,14.83586373718058
115.00230004600091,94.89845922247912,14.838011836462503
116.00232004640092,94.90939447016058,14.840160193125287
117.00234004680092,94.92032848528754,14.842308807170095
118.00236004720094,94.93126126785995,14.844457678598108
119.00238004760095,94.94219281787781,14.846606807410478
120.00240004800095,94.95312313534117,14.848756193608374
