Time,Tr_C,Pression_ideal_bar
0.0,95.0,10.0
100.0,94.72040638031115,15.974630144251643
200.0,95.79139777190659,16.190032688261446
300.0,96.84275727611214,16.413639472887077
400.0,97.8716302262423,16.649412619600273
500.0,98.87555906618246,16.88740250061986
600.0,99.85307772565989,17.127311220423078
700.0,100.802764525128,17.368776986768875
800.0,101.72310560781517,17.61140243329906
900.0,102.61385610233162,17.85495383997519
1000.0,103.47362628784458,18.09906440667389
1100.0,104.30123853510912,18.343382653058548
1200.0,105.09744199033622,18.587702683072802
1300.0,105.8618114269243,18.831726355729977
1400.0,106.59334186722015,19.07510680152741
1500.0,107.29307489542322,19.317700816771072
1600.0,107.9621828560783,19.55938050653606
1700.0,108.5999441956505,19.79981370778267
1800.0,109.20708133549482,20.03882506125891
1900.0,109.78558454347296,20.276383466502427
2000.0,110.33593223068453,20.512289832971703
2100.0,110.85910612626549,20.746412069072687
2200.0,111.35492064703283,20.97853265254074
2300.0,111.82538796004093,21.208615983889633
2400.0,112.27185389077567,21.4365828113417
2500.0,112.69579040647636,21.66237301218118
2600.0,113.09813613239248,21.885905900488645
2700.0,113.47808115109603,22.10700438412429
2800.0,113.83813297488103,22.325703705415517
2900.0,114.1795518807117,22.541975509311808
3000.0,114.5036459389263,22.75580602783261
3100.0,114.8110240739748,22.96712749330715
3200.0,115.10116784754257,23.175776703621935
3300.0,115.37600019231462,23.381824149867263
3400.0,115.63640720768171,23.58525495672518
3500.0,115.88325627439849,23.786061960687466
3600.0,116.1170321177317,23.984207115232888
3700.0,116.33791802353306,24.179629177535038
3800.0,116.54687110347788,24.37235790445508
3900.0,116.74444543534202,24.56238958898847
4000.0,116.9311507274233,24.74972475068781
4100.0,117.10756246838343,24.934366259038324
4200.0,117.27423711465832,25.11632077080548
4300.0,117.43152464175671,25.295601520637003
4400.0,117.57981696866244,25.47222420429821
4500.0,117.719468013874,25.64620819724858
4600.0,117.85142690593085,25.81756986874935
4700.0,117.97620247441142,25.986334093569013
4800.0,118.09372096832794,26.152534739214573
4900.0,118.20427518867746,26.316204745772694
5000.0,118.30812592081213,26.477380352647927
5100.0,118.4055019344392,26.636101022025763
5200.0,118.49659998362074,26.792409364115013
5300.0,118.58158480677406,26.946351064170642
5400.0,118.66058912667131,27.097974811270564
5500.0,118.73484458247623,27.247136947092972
5600.0,118.8042099328249,27.393929231647224
5700.0,118.86868428925095,27.53841629325559
5800.0,118.9284470716351,27.680628980048468
5900.0,118.98365951120525,27.82059865556852
6000.0,119.03446465053668,27.958357156647114
6100.0,119.08098734355201,28.09393675260807
6200.0,119.12400130735068,28.227343311555057
6300.0,119.16333675883061,28.3586207759692
6400.0,119.19910780245925,28.487801124763802
6500.0,119.23145492405666,28.614914915998895
6600.0,119.26050734965901,28.7399927842252
6700.0,119.28638304551885,28.86306541468484
6800.0,119.30919818097351,28.984165200866176
6900.0,119.3292785094232,29.103363882761546
7000.0,119.34659582187714,29.220672315182547
7100.0,119.36125059700316,29.336126177581452
7200.0,119.37333437410638,29.449761527308254
7300.0,119.38292975312959,29.561614780783852
7400.0,119.3901103946531,29.671722695289372
7500.0,119.39497320661155,29.780100692224153
7600.0,119.39776645855147,29.88665670615871
7700.0,119.39843984600071,29.991493913669327
7800.0,119.39705846528557,30.094632090074324
7900.0,119.39368074121643,30.196089774571277
8000.0,119.38835842708806,30.295884258385772
8100.0,119.3811366046794,30.394031573416303
8200.0,119.37209978759688,30.490558352389098
8300.0,119.3614176757103,30.585513665683266
8400.0,119.34906129538143,30.67889589232426
8500.0,119.33508533805815,30.770725380780902
8600.0,119.31954315943574,30.861022578697373
8700.0,119.30248711191638,30.949808114659046
8800.0,119.28396887706799,31.037102880503507
8900.0,119.2640213012379,31.12292551131274
9000.0,119.24266733739262,31.207293662101506
9100.0,119.21997183433774,31.2902313446672
9200.0,119.19597840931777,31.37176008582977
9300.0,119.17073047929358,31.451901919206993
9400.0,119.1442715239869,31.5306794594396
9500.0,119.11664534892435,31.60811597674359
9600.0,119.0878953967009,31.684234683097326
9700.0,119.05799710993648,31.759002533207205
9800.0,119.02702728403494,31.83247041274434
9900.0,118.99502278572061,31.904655937338347
10000.0,118.96202059038683,31.975576480343147
10100.0,118.92805795384618,32.04524917281188
10200.0,118.89317258408005,32.11369090369985
10300.0,118.85740281298825,32.180918320284725
10400.0,118.82073011921705,32.24694764694113
10500.0,118.78317557794333,32.31179495494738
10600.0,118.74479110351723,32.375476168062825
10700.0,118.70560261065197,32.43800687995162
10800.0,118.66563525895668,32.49940242844783
10900.0,118.62491349608712,32.55967789504894
11000.0,118.58346110089565,32.618848104506185
11100.0,118.54129673004275,32.676927551449744
11200.0,118.4984271735994,32.733930285137426
11300.0,118.45488154353052,32.789870466183785
11400.0,118.41067790869033,32.844761826046266
11500.0,118.36583340495275,32.89861782865356
11600.0,118.320364250159,32.95145166973574
11700.0,118.27428575906629,33.00327627621755
11800.0,118.22761235829563,33.05410430567272
11900.0,118.1803751679729,33.1039547949333
12000.0,118.13258283451552,33.152838333815964
12100.0,118.08424829410853,33.20076718354459
12200.0,118.03538616285965,33.247754284695525
12300.0,117.98601071880296,33.293812487794256
12400.0,117.93613594380213,33.33895456343493
12500.0,117.88577556545357,33.38319321244662
12600.0,117.83494479089563,33.42654104106033
12700.0,117.78365862269419,33.46901060781177
12800.0,117.73192948149591,33.51061448324286
12900.0,117.67977115094669,33.55136517930828
13000.0,117.62719745893952,33.59127518815258
13100.0,117.57422232467752,33.63035699244756
13200.0,117.5208598057364,33.66862307576186
13300.0,117.4671213414108,33.70608506034655
13400.0,117.41299179026839,33.742746242123864
13500.0,117.35850379062424,33.77862473135117
13600.0,117.30366948823558,33.81373220219969
13700.0,117.24850108887296,33.848080283657104
13800.0,117.19301089108575,33.88168056554669
13900.0,117.13721131896801,33.914544604568064
14000.0,117.0811149549238,33.94668393035805
14100.0,117.02473457243303,33.97811005157086
14200.0,116.96808316881692,34.008834461975994
14300.0,116.91116855467783,34.038867222353595
14400.0,116.85397460469483,34.06821204954028
14500.0,116.7965297998544,34.09688424891954
14600.0,116.73884328324857,34.12489398323834
14700.0,116.68092392288463,34.15225125655333
14800.0,116.6227803077062,34.17896591068358
14900.0,116.56442074361388,34.205047621675654
15000.0,116.50585324948656,34.23050589628125
15100.0,116.44708539248592,34.25535051281732
15200.0,116.38812405856322,34.27959214067974
15300.0,116.32897665705491,34.303238995466664
15400.0,116.26964991267704,34.3263001648193
15500.0,116.21015022942476,34.34878458757552
15600.0,116.1504836858308,34.370701052389556
15700.0,116.09065603022424,34.39205819636077
15800.0,116.03067267598902,34.41286450367123
15900.0,115.9705426205802,34.43312910390716
16000.0,115.91027946780167,34.452861980985276
16100.0,115.84988300075776,34.47207021666264
16200.0,115.78935924734498,34.49076207924025
16300.0,115.72871413547244,34.50894573045875
16400.0,115.66795350254972,34.52662922711855
16500.0,115.60708310497421,34.54382052270692
16600.0,115.54610862761871,34.56052746903196
16700.0,115.485036319311,34.57675862956805
16800.0,115.42387271033357,34.592522902105344
16900.0,115.36262281113142,34.60782717267518
17000.0,115.30129237441963,34.62267923819407
17100.0,115.23988716213597,34.637086845178416
17200.0,115.17841295675356,34.651057693750715
17300.0,115.11687557259353,34.6645994416484
17400.0,115.05528086713787,34.677719708234804
17500.0,114.99363152639228,34.690424393669076
17600.0,114.93193021053258,34.70271932021268
17700.0,114.87018486235587,34.714613002621924
17800.0,114.80840050521562,34.72611236247077
17900.0,114.7465821189117,34.73722422836571
18000.0,114.6847346431831,34.74795533591092
18100.0,114.62286298119972,34.75831232767692
18200.0,114.56097200305504,34.76830175317259
18300.0,114.499063617795,34.77792979543229
18400.0,114.4371408494643,34.78720266980075
18500.0,114.37520982583226,34.79612679032597
18600.0,114.31327458515244,34.80470828500092
18700.0,114.2513390693245,34.81295318536933
18800.0,114.18940712389417,34.82086742654163
18900.0,114.12748249805338,34.82845684721308
19000.0,114.0655688446401,34.835727189684185
19100.0,114.00366974600666,34.84268466604621
19200.0,113.94178866480888,34.84933488088027
19300.0,113.87992895257611,34.855683019195986
19400.0,113.81809387889564,34.86173448515389
19500.0,113.75628661711721,34.86749458916872
19600.0,113.69451024435307,34.87296854793993
19700.0,113.63276774147789,34.87816148448398
19800.0,113.57106199312886,34.883078428168425
19900.0,113.50939578770561,34.88772431474746
20000.0,113.44777181737027,34.89210398639928
20100.0,113.38619267804728,34.89622219176473
20200.0,113.32466505956768,34.90008589925436
20300.0,113.26319176647326,34.90369989134374
20400.0,113.2017731276108,34.90706754360388
20500.0,113.14041170425685,34.91019342386849
20600.0,113.07910998027864,34.91308201695928
20700.0,113.01787036213437,34.915737724726235
20800.0,112.95669517887308,34.91816486608899
20900.0,112.89558668213465,34.920367677079184
21000.0,112.83454704614991,34.922350310883836
21100.0,112.77357836774047,34.92411683788961
21200.0,112.71268266631887,34.92567124572806
21300.0,112.65186638286951,34.927019920683556
21400.0,112.59113180406018,34.92816691703572
21500.0,112.5304785986761,34.9291148054567
21600.0,112.46990885222192,34.92986744970745
